,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,M,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NP,LEQf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BIO,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI,H,date,site,LAT,LON,device_id,habitat,dataset,species_richness
TE-13_0_20150713_0705,11605.6,9.357573155765567e-10,7.1292094637317e-05,0.0328465312618303,12.0335246274127,96.39117472305313,-39.41434728861159,5.823858295234707,0.0106975083850347,0.8806880697798599,0.2841107025353203,1468.0,10.554451201917542,0.2603057867234372,0.1210497635746805,2.1508193597560976,0.0001533317630511,1.1542566623354981e-07,7.7863366273145935,86.70804243158096,15.0,45.50025685535662,-52.68689673520565,11.207753503841891,0.4997304757239124,0.2809387980208732,0.5453742772977264,0.4311026458844466,0.243241889129659,155.60066063642824,10.46078286414516,299.4794863598506,0.5005161541140452,3.0041334999583795,0.0895754561394227,0.2690966285624923,48.060521743043736,0.5292145281607873,2.093227354460949,0.340611452054922,0.1929926442121564,0.2268793696340324,0.1340840324405696,0.172378971278552,890.509765625,21.52630915609457,0.050931723044909,0.0801083525624343,0.4687262920073133,0.517059664578519,0.3216833202630255,1.6769178441940544,4.042024551059946,7546.482019734482,0.8627272193207242,0.2580399321742252,1.6944997906420136,255.0971798780488,5.618693742740999,0.44010666807546356,2015-07-13 07:05:00,TE-13,0.5291,-79.145147,SM2,Forest - Subtropical-tropical moist montane,Ecuador,3.0
TE-11_0_20150713_0630,11170.166666666666,-1.7427862456466184e-10,7.449481619222087e-05,0.0184560966141068,13.661301194925649,96.58202150289452,-38.65502847101719,4.9663852477519725,0.0116747765320838,0.8971153676345099,0.2798529127153087,1446.0,9.519695286768194,0.2653377201470873,0.0784102409436681,3.3846227134146343,0.0001299357963166,1.280900336935576e-07,7.281179626562362,71.0172375968534,17.0,45.68498128812266,-51.91247418415344,10.618055385555737,0.45948573334552,0.4288984314701556,0.7857629278376407,0.4993279855392856,0.303637568527218,48.70083718209541,6.276543724852936,300.2431220887701,0.941447336701501,33.15728486685716,0.010306681793501,0.3417415842591653,46.77517744102128,0.7193706852489186,1.8487092844644373,0.5050083526028228,0.1388703552689022,0.2113262156303763,0.1376514316951876,0.1656613706204026,855.806640625,17.145573660247855,0.0396980406746031,0.0641323827909192,0.4277196627503328,0.5255477827140441,0.3240972282765822,1.7930113620920505,3.798404282889962,4588.729637322346,0.8746087544947776,0.1322037416067087,1.4771365889771015,188.0716463414634,4.4900324840301975,0.4122117125930786,2015-07-13 06:30:00,TE-11,0.530492,-79.145512,SM2,Forest - Subtropical-tropical moist montane,Ecuador,4.0
UHH_592_S02_20210329_142000_00,5772.616666666667,7.21328352114491e-10,4.483295006731967e-05,0.177143969463969,151.54679214028943,94.37673414329062,-36.369964490497686,5.337952639009231,0.0151880415116772,0.7665229026736247,0.2113412037933036,1092.0,11.057397312578928,0.1381846332494677,0.0406349206349206,3.401295731707317,0.0001629437076146,5.5267246611602926e-08,1.5293442027668536,4.229596174607063,13.0,43.20058289863758,-49.7087809288814,5.929963740798605,0.7723769898649299,0.0147368334722628,0.1892354593637927,0.1342468626318613,0.1197675804522253,10.333503645388806,2.624489159336304,342.1857747650665,-0.0279837508869749,0.9455560443191252,0.1548059425012066,0.1463776946285349,39.899037048773096,0.3949823077584002,2.053830103126,0.3416374594590746,0.1717572342896681,0.1860126164286853,0.1598326130410292,0.1717990073315911,887.513671875,11.591210766134648,0.0227962882307394,0.0567252969412315,0.3711767649027408,0.5063088554065656,0.333285507130665,4.424662303506379,5.8131604038169264,13233.352646149777,0.9896922573970864,0.2227727788814908,1.5201924833353369,138.05259146341464,1.6928973698219123,0.5920446522295828,2021-03-29 14:20:00,UHH_S02,19.792975,-155.321332,SM4,Forest - Subtropical-tropical moist montane,Hawai,3.0
TE-01_0_20150713_0615,9799.966666666667,-1.4835069269305056e-10,9.06154505430574e-05,0.027926559152454,6.216587152446229,97.43278351489826,-34.52927095121569,2.5992704901858907,0.0187731198364919,0.9486450591954902,0.231468937487904,1196.0,6.834998307546201,0.2140507064060383,0.0885561029009304,2.4175876524390243,0.0001443622945734,1.277734438906587e-07,6.025865784721495,49.718664714920735,21.0,45.79269447663308,-48.00000684021411,6.813301230126825,0.5146493069991125,0.2347052258733463,0.7010932157123487,0.4832474468891946,0.2372112892842061,59.748839212234,6.424096187931747,298.94968041884863,0.8644024615343421,13.749530283741322,0.0247740105641942,0.3406310085021162,60.1399620186007,0.5015070113647664,2.0259997923043915,0.3866006355750692,0.184343621551717,0.2006496611948549,0.1310450136996771,0.1609074810056136,831.248046875,15.307704614467069,0.0357135295683314,0.0634770768135059,0.4162547433710975,0.5369393645254957,0.3287217253274055,2.14028319294882,4.164433416373287,5584.865820272382,0.9128808024972196,0.1362942183625429,1.3969024503116405,244.09298780487805,4.185834966608595,0.4882195223030911,2015-07-13 06:15:00,TE-01,0.53823,-79.14298,SM2,Forest - Subtropical-tropical moist montane,Ecuador,2.0
TE-03_0_20150716_0630,10044.516666666666,2.3453059159801793e-10,1.929881735944179e-05,0.0015885106178442,9.071328379231668,90.71606793426712,-38.74517456558673,1.1290626664863268,0.0115542370051782,0.9616585537243726,0.0789626475711244,408.0,6.689626029502548,0.0483839752274046,0.0725623582766439,0.666920731707317,0.0001086613590395,2.4950782078725442e-08,2.389141064387672,8.50753627872194,23.0,39.72562705886125,-50.96493404743049,3.711161019571364,0.7281312544888234,0.2817482575005819,0.6690272128849932,0.522568434290875,0.1950885952555021,13.53709910385735,3.221346953488712,296.0919865904345,0.5839396933441411,3.806995447547666,0.0219970772616982,0.0837427729946395,62.223868972453374,0.1140398009516958,2.0310365226055898,0.4039939342671905,0.1599163104093047,0.2175443717767964,0.1306811290062624,0.1645362254403794,849.994140625,18.607157040106152,0.041746440064847,0.0798232212198128,0.350852589639551,0.5219421792907223,0.3332054233260884,3.932785660521946,5.534103284700108,16892.428167779897,0.9836979686346295,0.223427103342961,1.5031179472162814,165.06288109756096,4.039067036875726,0.700213649113235,2015-07-16 06:30:00,TE-03,0.53768,-79.144228,SM2,Forest - Subtropical-tropical moist montane,Ecuador,6.0
TE-12_0_20150716_0615,10121.6,-6.323372429272841e-10,6.601931112922439e-05,-0.0121405192193171,7.147058261377514,96.05747085795582,-36.45590460432751,3.623501897259267,0.0150385086441306,0.9385111941580452,0.3117863363653957,1611.0,7.462603252787127,0.2841107025353203,0.0747519592632374,3.801448170731707,0.0001578160339553,1.0373292315902157e-07,4.037068294481024,21.476002964801097,11.0,45.16582029901286,-50.05009695786427,8.236517170156752,0.6079551267913971,0.1945476647026872,0.6251314852866704,0.4863405266864061,0.2493445687137777,97.14649732347188,8.437366978186766,306.5584622323917,0.7913172942787612,8.58392787312058,0.0350519841969064,0.3008837041560071,43.721015347995895,0.8882851904911215,2.2761600246064986,0.1237874964062266,0.1362756484707704,0.2132588438183847,0.1331842901506881,0.1616613585220673,835.142578125,12.833620015561833,0.0353653243563685,0.0583329526388352,0.403942983355896,0.5768145976287508,0.3325914202374886,3.053833077245548,4.77266132013597,8245.214368717863,0.9608452424386156,0.1424126881437177,1.4181941237814062,236.08993902439025,4.501299058749516,0.5705726920394998,2015-07-16 06:15:00,TE-12,0.5338,-79.14513,SM2,Forest - Subtropical-tropical moist montane,Ecuador,3.0
TE-13_0_20150716_0705,11402.916666666666,3.829452408830436e-10,1.2801825127523468e-05,0.0026011230784535,3.728701635983135,88.93347987825686,-39.644869609127966,0.4645595891194389,0.010417332340897,0.9849892531221752,0.0410296109928391,212.0,4.712813728468985,0.0170311592800464,0.0309599395313681,0.5502096036585366,8.672812079836358e-05,1.7184256499104247e-08,3.372368267687738,15.985034510876051,16.0,38.00012818706742,-51.67121561974621,2.6919437200932563,0.6853432881050231,0.0306250864931695,0.4019912439506005,0.323807555985152,0.1831128603766783,35.17357900993738,4.988065219586158,296.4302869107422,0.7109415493394272,5.919015844129401,0.0088645332671073,0.0524693128588202,44.77357066196488,0.0766439387337529,2.3003040264888264,0.0346405542818649,0.1734746830750982,0.1756900838679891,0.1283258479427222,0.1492877861256291,771.220703125,9.046745300574765,0.0225153800087108,0.0572302644122349,0.279783117805769,0.51752182747535,0.3329699949626731,3.4107818593174293,5.262130861991516,16684.518062975952,0.9738462389967556,0.263213894517908,1.279705873311583,128.0487804878049,2.647645059039876,0.6750557734828625,2015-07-16 07:05:00,TE-13,0.5291,-79.145147,SM2,Forest - Subtropical-tropical moist montane,Ecuador,3.0
TE-12_0_20150723_0705,10949.416666666666,1.6191280232326336e-10,2.2489544532257763e-05,-0.0256576250081871,4.370857184304103,91.38056757382246,-37.37809930533102,0.5705596997127245,0.0135236846360493,0.9852152992481448,0.0733501064447455,379.0,4.229934506041467,0.0338687826591832,0.0298786181139122,1.133765243902439,0.0001155660314283,3.00031558295293e-08,2.985700553251934,12.528186773143496,13.0,40.44285856061143,-49.63082391644953,3.094282390340581,0.6996475695572264,0.0165333105561116,0.541601578362167,0.2950707713731838,0.1373884729714967,71.81209688320781,7.205236478231463,296.96278178609305,0.689026700937436,5.431420337466418,0.0171266223974181,0.0930218852014449,51.71667848026552,0.1429892573399418,2.2955451516011878,0.0518676613811948,0.1347764845429609,0.1520151297769662,0.1324930753905945,0.1391198914779326,718.693359375,7.475791790324198,0.0118680888259775,0.0555072488156054,0.1696938351301579,0.5098651616271531,0.3330965526901692,3.6248820565111135,5.353600979319348,16563.12253698963,0.9781858991345084,0.2308848149909186,1.238704876053014,103.03925304878048,1.0121013598528843,0.68930348960956,2015-07-23 07:05:00,TE-12,0.5338,-79.14513,SM2,Forest - Subtropical-tropical moist montane,Ecuador,1.0
TE-12_0_20150723_0600,11447.216666666667,3.542229111058998e-09,3.266739518369044e-05,-0.0067039653617212,7.787340940451076,93.0019060367402,-37.06606623491861,1.258907118912873,0.0140183431996244,0.969712640676347,0.1134120379330365,586.0,5.8911460482459965,0.0901877298238823,0.062186775093179,1.4505525914634143,0.0001405106414879,4.3608320112773846e-08,2.5045171510021715,9.376945972827892,14.0,42.08967286599015,-49.40727166521549,4.517544444485267,0.7215864425455966,0.1427023983051217,0.598688145762182,0.4343039072411992,0.1692938300823204,35.30547041268378,4.989247891212793,294.60229183966555,0.553693534112676,3.481225688773522,0.0412496740635508,0.1435994250035681,57.089887654673966,0.1795443404308426,2.1824633717503974,0.2183226056094058,0.1320746946071284,0.1614577834090029,0.1262272800533032,0.1395335033149438,720.830078125,11.434540935465352,0.0147777384581881,0.0590889444644336,0.1931122357939935,0.5177443529588112,0.3331810655004769,3.845628620393805,5.492617846605264,15861.54464518548,0.9824093362511456,0.248719711712438,1.248993479922573,167.0636432926829,1.6854115248741772,0.6997314946771416,2015-07-23 06:00:00,TE-12,0.5338,-79.14513,SM2,Forest - Subtropical-tropical moist montane,Ecuador,6.0
TE-06_0_20150723_0615,10563.333333333334,1.2329244210817576e-10,1.4349715141970176e-05,0.0065757310887189,3.539195835911401,89.42919377292887,-39.5207279158032,0.5756320222384019,0.010567289469633,0.9867660892092124,0.0770272885620282,398.0,4.19190150070895,0.0439326495064834,0.0366036785084404,1.2004573170731707,8.654371812192525e-05,1.9080686951294623e-08,3.0741567535305565,13.309841042126289,16.0,38.31609730914887,-52.39982266370152,3.7365198861300186,0.6852093711520978,0.1226414501717937,0.5388361893815081,0.500491532190632,0.2205463719755496,25.526856489440803,4.380802956727119,293.8486025305258,0.6139702249699507,4.180947505524195,0.0128928635607023,0.0539043857431821,55.03695594907566,0.0782259624841028,2.2418821512391327,0.1732463190259874,0.164475580926022,0.1837062984839169,0.1275839551773813,0.1511781510114208,780.986328125,12.494286289584426,0.0278991392034456,0.0607729683005683,0.3096831064141154,0.5199449230118368,0.3330506267141589,3.5362442953706954,5.26258846785015,14571.907706487951,0.9763485441620042,0.2829906816659872,1.3071170431511252,230.0876524390244,2.511349750774293,0.6761413714612593,2015-07-23 06:15:00,TE-06,0.53624,-79.144937,SM2,Forest - Subtropical-tropical moist montane,Ecuador,4.0
TE-06_0_20150713_0600,10782.583333333334,3.5365830959551624e-10,1.1213451801930225e-05,-0.0019747876884425,4.795680423000409,88.35815418065322,-41.90423856088607,1.5465367471733202,0.0080313411127071,0.9717263530003576,0.2043739113605573,1056.0,5.149462383935548,0.1856009289723243,0.065881468958392,2.8177400914634148,7.42482430967495e-05,1.553949061479188e-08,4.133231997237191,23.04589800327558,18.0,37.30509359288461,-55.26205338820069,5.587746894364926,0.6370873139034092,0.0729983699193674,0.4218013418557359,0.2817878179847659,0.2271221077523328,26.457934381390064,4.185013465095506,294.9347718612522,0.7510593000640471,7.034041844160306,0.0064600284174527,0.0454401102028272,51.05726490686903,0.0565719779466884,2.2651006046929143,0.1369467974488097,0.147045740974127,0.2022075644744224,0.1309095954233607,0.1578677742692605,815.544921875,10.863263253144517,0.0354587083817266,0.0695263884285773,0.3920220728649867,0.5199539002278873,0.3325741944851511,3.042356786474902,4.955296857999153,14201.479287010434,0.9626658496293954,0.241122252593461,1.324974032585073,266.1013719512195,3.6082906867015097,0.6190745320821539,2015-07-13 06:00:00,TE-06,0.53624,-79.144937,SM2,Forest - Subtropical-tropical moist montane,Ecuador,7.0
TE-02_0_20150716_0645,11028.8,-2.418973739116046e-11,6.038035992464816e-06,0.0055087606224397,10.300935382871833,85.66971794877533,-46.249215650167656,2.543054229023589,0.0048701150110369,0.9350469515035164,0.1484420359976775,767.0,8.145180944498655,0.1269595509967098,0.152322902494331,0.8336509146341463,4.9707921691608686e-05,8.774873384170715e-09,6.181415839824918,51.14980541546761,11.0,34.58198427623269,-59.54019808710416,7.142782276616472,0.5517768626092789,0.0870287457901962,0.7285665287761312,0.3627486427918498,0.2075537549655152,59.58080067838637,6.708943874490323,296.14031860893795,0.7758909312406026,7.924226097013469,0.0030436245511368,0.0241183690976299,30.08617327515356,0.0336291289779848,2.1823833102224306,0.2655869477128501,0.1627210649006185,0.1735680229223988,0.1312776340516317,0.1494204897406116,771.90625,9.46861360214514,0.0234046076509872,0.0635781918991706,0.2909549000417852,0.5217006121233612,0.3296195033468467,2.2485396524107646,4.400947288260378,12466.919934693671,0.9216190914963738,0.2393563547588492,1.281724639403384,198.0754573170732,2.032028830332946,0.5159372732929809,2015-07-16 06:45:00,TE-02,0.537699,-79.144238,SM2,Forest - Subtropical-tropical moist montane,Ecuador,6.0
TE-15_0_20150723_0630,6929.616666666667,-1.1372595619668311e-10,3.5763105540861054e-05,0.000587186765429,7.462794168395172,93.3951132172182,-38.599611989721744,2.182974637519493,0.0117495004035306,0.9521379173839934,0.1648925875749951,852.0,7.077759946652807,0.1486355718985871,0.0518398987501977,2.867759146341464,0.000107885234665,5.8493085640402374e-08,7.607921211729482,81.31366296394332,20.0,42.53128110360614,-50.82833677887388,6.380217795759634,0.4949807978263378,0.1964538842503511,0.556365647379083,0.3899664698905739,0.2503520472525952,88.82976032670784,8.464666491017711,296.40600485173206,-0.086206132041104,0.8412711372212326,0.1468911864755324,0.1235753154940473,41.37619212148711,0.1855435228251302,2.164656351702777,0.2577131433483947,0.1405878040543323,0.1834578620805306,0.1259389969742738,0.1482582934088269,765.90234375,12.313612367924524,0.0250076370741385,0.0617719621465915,0.293983983855049,0.5215866938585575,0.3225851155773811,1.717201519814521,4.016378888353664,7696.893094853222,0.8696570233509174,0.2407847151125565,1.3285133651864185,200.0762195121951,2.4846956058846303,0.47128998598743677,2015-07-23 06:30:00,TE-15,0.52919,-79.14689,SM2,Forest - Subtropical-tropical moist montane,Ecuador,3.0
TE-03_0_20150723_0615,9877.966666666667,3.2492862190908766e-10,1.1621221192223484e-05,-0.005636636025712,3.535830174654188,88.51327864770906,-40.78169484434979,0.6205837271925532,0.0091393489145842,0.9861702300165118,0.0876717631120572,453.0,4.194767109697462,0.0534159086510547,0.0314152327597705,1.7006478658536586,6.670525581153384e-05,1.4314703454077752e-08,3.860207389967489,20.031504254005988,12.0,36.80542212574268,-53.37463878242964,3.2006608214519616,0.6317706438669116,0.0143429477216244,0.3549096642155048,0.2677350487703498,0.1416458361424558,55.04367616692201,6.063805541787923,295.76791884562715,0.7831792843987537,8.224210862204647,0.0048937660444748,0.0402473638600579,38.76989674452694,0.0575404544390509,2.2698017397653327,0.1417071963273707,0.1508636666913781,0.1716716250432176,0.1284845282542341,0.1459645246564073,754.052734375,7.77996094145188,0.0199596066831204,0.0563793949233987,0.2641165660403936,0.5204122968260889,0.3326816014030906,3.11863247092464,4.92349283859476,12250.774232047275,0.9652796426179642,0.2420486610554818,1.2553526745260943,92.03506097560977,1.2981891816686024,0.623033401179912,2015-07-23 06:15:00,TE-03,0.53768,-79.144228,SM2,Forest - Subtropical-tropical moist montane,Ecuador,6.0
UHH_507_S02_20210327_080000_00,3783.983333333333,1.029151542596647e-09,2.524515397608518e-05,-0.0466650799418374,17.364416633751652,91.8825412127558,-42.218525822194266,4.014728449256239,0.00774593251382,0.887543370768016,0.2144377782078575,1108.0,9.239354171878851,0.1861815366750532,0.0971199842255743,1.9173971036585364,9.874072319275532e-05,3.2399450909994854e-08,3.081757170968169,15.603656885215315,27.0,40.31999113287563,-55.0303787179981,8.370969764153358,0.6762408065361325,0.220309232012467,0.4396748684652068,0.3278365879288979,0.1901892860146468,16.340535190420578,3.252425631978117,301.24396206469805,0.0101591903330727,1.0205269175282663,0.0785923453769537,0.0802056039688594,34.50078345569898,0.1226701870698168,1.8647092247951405,0.4974924696591262,0.1473381603116943,0.1938632067756888,0.1317511826252536,0.1565467872870692,808.720703125,17.30105338859724,0.0358246830236159,0.0692956953334556,0.3982430944599694,0.5124481852079265,0.3327932243066596,3.212563624434724,5.2043544293282045,8336.922018907007,0.9720507940811768,0.2025025756020205,1.4594094814734198,207.07888719512195,3.886779241676346,0.6001930448839609,2021-03-27 08:00:00,UHH_S02,19.792975,-155.321332,SM4,Forest - Subtropical-tropical moist montane,Hawai,5.0
TE-04_1_20150716_0615,8340.166666666666,-4.150873513708441e-11,4.180752660853327e-05,-0.0062605305661119,4.136818533425821,94.07330572216952,-36.44420279417367,1.2213903543992686,0.0150587824875925,0.9696880729727833,0.1674085542868202,865.0,5.010883537928075,0.1422488871685697,0.0514056224899598,2.7677210365853657,0.0001040747911736,3.94548605866548e-08,3.3926670463615385,15.101919795140182,14.0,41.08660711699837,-50.5483364273476,4.655543457625598,0.6411349174376434,0.1573503870369804,0.6417807408035401,0.4976276029518348,0.2421918913333175,25.01756409016896,4.20633768513031,297.772764373054,0.7039294495545995,5.755146693891892,0.0189428873746646,0.1090190956470678,59.96134785860615,0.1540116880901519,2.068119676222227,0.3386908033487353,0.1660694722448744,0.1974303394676422,0.1259697360922107,0.1556167277632598,803.916015625,14.409742796210171,0.0304099218447541,0.0555790690996298,0.3565850493291687,0.5214855554369502,0.3329510819239642,3.3854098687293783,4.985049360399017,9562.511785577191,0.971274110283885,0.2321257062594036,1.3538910514317766,196.0746951219512,3.599632815524584,0.6217008826056729,2015-07-16 06:15:00,TE-04,0.537031,-79.142438,SM2,Forest - Subtropical-tropical moist montane,Ecuador,4.0
UHH_563_S02_20210328_164000_00,6774.066666666667,1.2965496717450111e-09,0.0001808246626316,-0.0485236607672131,61.29967035281151,100.4333376087013,-29.25015971895038,5.037747055731057,0.0344740267319233,0.8409715063008117,0.2676601509580027,1383.0,9.815061428384723,0.1585059028449777,0.0371428571428571,4.2682926829268295,0.0003512508703442,2.171775802597658e-07,1.334623848205345,3.681576737957412,10.0,49.39396917101817,-42.8572464999656,5.271815584263393,0.7933466168594319,0.0064605946315339,0.1284546027973941,0.0899777207870003,0.0709235188531294,11.078744200314498,2.5439705914523585,356.8934036688464,0.0640413108402346,1.1368464475664546,0.5398563044777932,0.6137337219419334,36.51658342256235,1.6171610247987924,2.204037288059536,0.2180563834749415,0.1898913518010559,0.2035843162098542,0.1857182734917478,0.1934659915795586,999.4453125,10.465798002490745,0.0215097058894696,0.0554885363830668,0.3732938664926564,0.5300026059883408,0.3332954187813944,4.540781637364499,5.944598544419946,15751.515892620104,0.990927831648076,0.2459306928611219,1.5298653752230538,103.03925304878048,1.5296832655826558,0.6671818993989294,2021-03-28 16:40:00,UHH_S02,19.792975,-155.321332,SM4,Forest - Subtropical-tropical moist montane,Hawai,2.0
UHH_568_S02_20210328_184000_00,5142.9,8.303677883776455e-10,3.765783459024668e-05,-1.13548134625317,363.0783245595439,93.61931440866714,-37.39582913808767,7.703994120602243,0.0134961079422874,0.7201763734366421,0.2539191019934197,1312.0,13.143301329890482,0.1488291077994968,0.0290816695842289,5.118616615853658,0.0001615624657206,3.717952885017479e-08,1.2954456680454531,4.8554451856384455,9.0,42.084898859000006,-50.21172920138269,5.31722797366232,0.8135082357544767,0.0134756796141978,0.1872115928707294,0.1530629841319214,0.0293969079693102,32.81163960214168,3.596471168336988,367.4673194898268,-0.0704211681237565,0.8684234388839837,0.1068876152978755,0.0928237104510894,30.624850377325902,0.4134235057972474,2.2753544857667656,0.1188487257945249,0.2005008195978616,0.1950908966690889,0.1766045404169553,0.1873601129984514,967.90234375,12.65055826487804,0.0207822934814169,0.0529572865317379,0.3901003960372171,0.5149876768540933,0.3332617436144849,4.222973398571746,6.070211513897725,19533.60453846048,0.9906392733205492,0.3135901830805742,1.6372087455787243,25.00952743902439,0.9161842455478124,0.5858694109864999,2021-03-28 18:40:00,UHH_S02,19.792975,-155.321332,SM4,Forest - Subtropical-tropical moist montane,Hawai,0.0
TE-11_0_20150723_0615,6412.633333333333,2.5098560470964383e-10,3.943717846945438e-06,-0.000656277203822,3.178945385208574,83.81981933180812,-45.01721272478719,0.3411359044267144,0.0056122804348869,0.992220948914914,0.0305786723437197,158.0,3.908704470129515,0.0075479001354751,0.0282993197278911,0.2667682926829268,4.970745963542177e-05,5.168250016953666e-09,4.37063090124454,26.34365212402818,9.0,32.902511165423526,-56.57833960374434,2.501450682447498,0.6607739957121113,0.0193772220276202,0.5102269608256684,0.352836387884157,0.1672514770205859,115.67352464077788,9.823304359408986,296.6244350963829,-0.7534197256873766,0.1406282082380241,0.016200627286672,0.0022782651876567,14.177868361968706,0.0240320138703906,2.302101759298121,0.0176996482322532,0.1427500597194421,0.1416066796267657,0.1252461206402376,0.1326756375822686,685.40234375,7.196282845918525,0.0087871721351142,0.0443605190805388,0.1186554014163465,0.5196381617062271,0.3324651779651548,2.975263787528132,5.103139046934894,20074.23217746732,0.9629407075983624,0.2869838297989808,1.227295118307727,81.03086890243902,1.1747105473286876,0.6556338010437703,2015-07-23 06:15:00,TE-11,0.530492,-79.145512,SM2,Forest - Subtropical-tropical moist montane,Ecuador,2.0
TE-08_0_20150723_0615,8993.716666666667,-4.8286283072659767e-11,1.2619159528183943e-06,-0.0195894678422593,3.0946301488340597,78.87106527999639,-50.79007925698199,0.3949646052920954,0.0028873274327912,0.990829337386986,0.0472227598219469,244.0,3.6919964695440455,0.0092897232436616,0.0242295178941141,0.3834794207317073,2.6296482917113582e-05,1.1676180802397501e-09,9.170650959167531,105.68096473525932,5.0,26.76518115362079,-62.28222010189949,2.068001168799917,0.5957415834234852,0.0036026750713187,0.3195971453660818,0.1332388812456966,0.0874372016050238,98.1248235134656,9.321743021158609,295.9729259680663,-0.7367195194860322,0.1515964308340839,0.0034748677450522,0.0005267775477704,7.299867931885146,0.0058089496474557,2.3022743986463583,0.0134606252294169,0.1307320368036507,0.1326433012229282,0.1260087830798602,0.1287217503871467,664.9765625,5.785890309771529,0.0043153249612853,0.0423425881699271,0.063741043253305,0.5169958014957581,0.3259333175463413,1.9038304283644407,4.659231219901264,26887.12257545938,0.8940291181530664,0.5643782980737803,1.2057363411358968,30.01143292682927,0.3451050135501355,0.5902782383573656,2015-07-23 06:15:00,TE-08,0.535288,-79.143201,SM2,Forest - Subtropical-tropical moist montane,Ecuador,0.0
UHH_560_S02_20210328_154000_00,5705.25,1.3537862822350703e-09,0.0001208960688394,-0.1684467329705768,39.93572948241193,98.68488276570083,-32.75387352368544,5.241239659246531,0.0230306568129217,0.8396415176300555,0.2715308689761951,1403.0,10.006035604993706,0.1875362879814205,0.0424530868951354,4.418349847560975,0.0002589498243001,1.495384537026468e-07,2.1175142047633706,8.381682220393998,12.0,47.42855319134554,-46.69592122648118,7.145074331106358,0.746021569449009,0.0192438299398237,0.3822422544006298,0.1418338045289782,0.098859669149308,21.5912181570326,3.622319693100649,359.23058912327235,-0.0217982288746089,0.9573335943269012,0.4372004586468067,0.4185466865177172,38.53730453955015,0.9114652096226796,1.9875178816928336,0.387056180667701,0.1853032512088039,0.2029166433757538,0.179513125603359,0.1900553952526132,981.826171875,11.791159228085316,0.0264216300087108,0.0585245383986778,0.42149864115535,0.518682750795578,0.3331696399198084,3.809451510381517,5.64596598817023,12705.607399787054,0.9842498361433116,0.2021390761687215,1.60967653519318,138.05259146341464,2.1384941807007354,0.6263906827569218,2021-03-28 15:40:00,UHH_S02,19.792975,-155.321332,SM4,Forest - Subtropical-tropical moist montane,Hawai,3.0
UHH_558_S02_20210328_150000_00,6475.416666666667,1.3601351744275955e-09,0.0002990496701851,-0.2999282447049727,78.83462849428784,102.61819425147849,-28.731666723917044,5.744066286402276,0.0365945712979677,0.8233063358316735,0.281207664021676,1453.0,10.500540886248144,0.1809560673504935,0.0367977247396133,4.918540396341463,0.000435639110547,3.71409599640425e-07,1.5797124857286795,4.909272387425824,11.0,51.56320693667767,-42.410161430165616,6.993968280122914,0.7765332530521856,0.0221936883455946,0.5066133888021518,0.3354658000293872,0.059746948439473,5.300090922438573,1.6039900649322394,366.3299417617907,0.0052355185120124,1.010526146860775,1.0133322132777225,1.0239986969734374,36.7927032266622,2.872994819692024,1.993658408435796,0.377934374404183,0.1884786780998509,0.2107061597735916,0.1914357494280031,0.1992660091221448,1029.408203125,11.49612070249004,0.0250337241095625,0.0562319759278141,0.4288596405295181,0.5306983059704906,0.3332714844278637,4.296101933571926,5.838788044172782,14152.57443649063,0.9891055998943424,0.2245607255525905,1.5977455650153916,116.04420731707316,1.9539189532520325,0.6393247472218445,2021-03-28 15:00:00,UHH_S02,19.792975,-155.321332,SM4,Forest - Subtropical-tropical moist montane,Hawai,5.0
PL-07_0_20150604_0545,5808.516666666666,1.0398254295084678e-09,7.977320974215441e-06,0.0138652628672676,3.315660152579313,86.87933163978995,-43.10131273698087,0.6137342327437949,0.0069973623377336,0.9831992083448944,0.1016063479775498,525.0,4.162465993931117,0.0596090574801625,0.0334193739801216,1.784012957317073,6.095661922317354e-05,9.068869388710346e-09,6.283546249811396,64.12723693341398,16.0,35.13896394542545,-55.385013277898224,3.544577136603301,0.6180275600148737,0.0814298368262307,0.3702900476604156,0.284523438270985,0.1671407916302283,8.31416536036856,2.2335096480652363,302.64773436467254,-0.4293206301046117,0.3992661673494633,0.0229969731739095,0.0091819133397852,44.15421559059834,0.0384381689095457,2.265316864554317,0.1326654155396511,0.1606741295376479,0.2492883332194666,0.1255850817245143,0.17400241664247,898.896484375,12.000165393489326,0.0492462737127371,0.0538399385394883,0.5782944419838683,0.5544549911260349,0.3280689797558559,2.074092314786537,4.811851963640154,16801.574127750475,0.9187374670271646,0.3354151613532076,1.4495625166082955,195.07431402439025,7.048074247483546,0.6076442077419505,2015-06-04 05:45:00,PL-07,50.9232459683,0.0827950146,SM2,Forest - Temperate,UK_Sussex_countryside,5.0
